"currencyCode";"tierMinimumUnits";"retailPrice";"unitPrice";"armRegionName";"location";"effectiveStartDate";"meterId";"meterName";"productId";"skuId";"productName";"skuName";"serviceName";"serviceId";"serviceFamily";"unitOfMeasure";"type";"isPrimaryMeterRegion";"armSkuName";"retrievalDate"
"EUR";"0";"0.1137";"0.1137";"centralus";"US Central";"3/1/2019 12:00:00 AM";"fe076ae0-b804-43df-a901-295ce263c166";"D4 Low Priority";"DZH318Z0BPWK";"DZH318Z0BPWK/006K";"Cloud Services D Series";"D4 Low Priority";"Cloud Services";"DZH31671GG75";"Compute";"1 Hour";"DevTestConsumption";"True";"Standard_D4";"6/5/2024 6:31:01 AM"
"EUR";"0";"1155.909";"1155.909";"southafricanorth";"ZA North";"11/1/2023 12:00:00 AM";"e42c7ccc-3334-542b-a5fa-5e4f7104f60a";"Fabric Capacity CU";"DZH318Z0F7D6";"DZH318Z0F7D6/000Z";"Fabric Capacity Reservation";"Fabric Capacity";"Microsoft Fabric";"DZH31767PK6Z";"Data";"1 Hour";"Reservation";"False";"Fabric_Capacity_CU_Hour";"6/5/2024 6:31:01 AM"
"EUR";"0";"0.9321";"0.9321";"westus3";"US West 3";"8/1/2022 12:00:00 AM";"fe080e66-b586-58be-b1ca-7e1a0dc0ba95";"E16s v4";"DZH318Z0CSHL";"DZH318Z0CSHL/04J7";"Virtual Machines Esv4 Series";"E16s v4";"Virtual Machines";"DZH313Z7MMC8";"Compute";"1 Hour";"Consumption";"True";"Standard_E16s_v4";"6/5/2024 6:31:01 AM"
"EUR";"0";"4801.1837";"4801.1837";"westus3";"US West 3";"8/1/2022 12:00:00 AM";"fe080e66-b586-58be-b1ca-7e1a0dc0ba95";"E16s v4";"DZH318Z0CSHL";"DZH318Z0CSHL/05G0";"Virtual Machines Esv4 Series";"E16s v4";"Virtual Machines";"DZH313Z7MMC8";"Compute";"1 Hour";"Reservation";"True";"Standard_E16s_v4";"6/5/2024 6:31:01 AM"
"EUR";"0";"9210.283";"9210.283";"westus3";"US West 3";"8/1/2022 12:00:00 AM";"fe080e66-b586-58be-b1ca-7e1a0dc0ba95";"E16s v4";"DZH318Z0CSHL";"DZH318Z0CSHL/05G1";"Virtual Machines Esv4 Series";"E16s v4";"Virtual Machines";"DZH313Z7MMC8";"Compute";"1 Hour";"Reservation";"True";"Standard_E16s_v4";"6/5/2024 6:31:01 AM"
"EUR";"0";"0.1387";"0.1387";"usgovarizona";"US Gov AZ";"7/1/2021 12:00:00 AM";"fe081065-5ef9-5390-be3b-a8e744a02238";"P3 LRS Disk Mount";"DZH318Z0BP04";"DZH318Z0BP04/01FZ";"Premium SSD Managed Disks";"P3 LRS";"Storage";"DZH317F1HKN0";"Storage";"1/Month";"Consumption";"True";"";"6/5/2024 6:31:01 AM"
"EUR";"0";"0.0233";"0.0233";"eastus";"US East";"4/1/2024 12:00:00 AM";"fe081f5f-8727-58da-8174-cfa5a406f60c";"DS2 v2 Spot";"DZH318Z0BQPW";"DZH318Z0BQPW/01GG";"Virtual Machines DSv2 Series Windows";"DS2 v2 Spot";"Virtual Machines";"DZH313Z7MMC8";"Compute";"1 Hour";"Consumption";"True";"Standard_DS2_v2";"6/5/2024 6:31:01 AM"
"EUR";"0";"0.0135";"0.0135";"eastus";"US East";"3/1/2024 12:00:00 AM";"fe081f5f-8727-58da-8174-cfa5a406f60c";"DS2 v2 Spot";"DZH318Z0BQPW";"DZH318Z0BQPW/01GG";"Virtual Machines DSv2 Series Windows";"DS2 v2 Spot";"Virtual Machines";"DZH313Z7MMC8";"Compute";"1 Hour";"DevTestConsumption";"True";"Standard_DS2_v2";"6/5/2024 6:31:01 AM"
"EUR";"0";"1.3963";"1.3963";"uksouth";"UK South";"9/1/2023 12:00:00 AM";"fe08210e-2fbc-56b1-84dd-063bbbf654b0";"B32s v2";"DZH318Z0K9K9";"DZH318Z0K9K9/027M";"Virtual Machines Bsv2 Series";"B32s v2";"Virtual Machines";"DZH313Z7MMC8";"Compute";"1 Hour";"Consumption";"True";"Standard_B32s_v2";"6/5/2024 6:31:01 AM"
"EUR";"0";"7218.4206";"7218.4206";"uksouth";"UK South";"9/1/2023 12:00:00 AM";"fe08210e-2fbc-56b1-84dd-063bbbf654b0";"B32s v2";"DZH318Z0K9K9";"DZH318Z0K9K9/0375";"Virtual Machines Bsv2 Series";"B32s v2";"Virtual Machines";"DZH313Z7MMC8";"Compute";"1 Hour";"Reservation";"True";"Standard_B32s_v2";"6/5/2024 6:31:01 AM"
"EUR";"0";"13947.6604";"13947.6604";"uksouth";"UK South";"9/1/2023 12:00:00 AM";"fe08210e-2fbc-56b1-84dd-063bbbf654b0";"B32s v2";"DZH318Z0K9K9";"DZH318Z0K9K9/0370";"Virtual Machines Bsv2 Series";"B32s v2";"Virtual Machines";"DZH313Z7MMC8";"Compute";"1 Hour";"Reservation";"True";"Standard_B32s_v2";"6/5/2024 6:31:01 AM"
"EUR";"0";"0.7957";"0.7957";"italynorth";"IT North";"4/1/2024 12:00:00 AM";"fe0827e1-a7fb-5c0c-a412-2df1afe3bf91";"M32-16ms Spot";"DZH318Z0BQ4W";"DZH318Z0BQ4W/0813";"Virtual Machines MS Series";"M32-16ms Spot";"Virtual Machines";"DZH313Z7MMC8";"Compute";"1 Hour";"Consumption";"True";"Standard_M32-16ms";"6/5/2024 6:31:01 AM"
"EUR";"0";"0.0925";"0.0925";"southcentralus";"US South Central";"12/1/2018 12:00:00 AM";"a18b2a2f-69fd-4c51-a8ce-0e195c258d46";"GRS List and Create Container Operations";"DZH318Z0BPH7";"DZH318Z0BPH7/0058";"General Block Blob v2";"Cool GRS";"Storage";"DZH317F1HKN0";"Storage";"10K";"Consumption";"False";"";"6/5/2024 6:31:01 AM"
"EUR";"0";"0.2305";"0.2305";"uaecentral";"AE Central";"9/1/2023 12:00:00 AM";"fe08999d-5fde-5c11-9e2a-7c8d4d11ab59";"B16ls v2 Spot";"DZH318Z0K9KD";"DZH318Z0K9KD/01TD";"Virtual Machines Bsv2 Series Windows";"B16ls v2 Spot";"Virtual Machines";"DZH313Z7MMC8";"Compute";"1 Hour";"Consumption";"True";"Standard_B16ls_v2";"6/5/2024 6:31:01 AM"
"EUR";"0";"0.2136";"0.2136";"uaecentral";"AE Central";"9/1/2023 12:00:00 AM";"fe08999d-5fde-5c11-9e2a-7c8d4d11ab59";"B16ls v2 Spot";"DZH318Z0K9KD";"DZH318Z0K9KD/01TD";"Virtual Machines Bsv2 Series Windows";"B16ls v2 Spot";"Virtual Machines";"DZH313Z7MMC8";"Compute";"1 Hour";"DevTestConsumption";"True";"Standard_B16ls_v2";"6/5/2024 6:31:01 AM"
"EUR";"0";"0.5197";"0.5197";"westeurope";"EU West";"4/1/2021 12:00:00 AM";"fe089e1c-0b7b-5362-8186-8db14d9fbc32";"M10 Cache Instance";"DZH318Z0CSLD";"DZH318Z0CSLD/00B8";"Azure Redis Cache Memory Optimized";"M10";"Redis Cache";"DZH314LP4PZS";"Databases";"1 Hour";"Consumption";"True";"Azure_Redis_Cache_Memory_Optimized_M10";"6/5/2024 6:31:01 AM"
"EUR";"0";"2957.2776";"2957.2776";"westeurope";"EU West";"4/1/2021 12:00:00 AM";"fe089e1c-0b7b-5362-8186-8db14d9fbc32";"M10 Cache Instance";"DZH318Z0CSLD";"DZH318Z0CSLD/00W8";"Azure Redis Cache Memory Optimized";"M10";"Redis Cache";"DZH314LP4PZS";"Databases";"1 Hour";"Reservation";"True";"Azure_Redis_Cache_Memory_Optimized_M10";"6/5/2024 6:31:01 AM"
"EUR";"0";"6141.1134";"6141.1134";"westeurope";"EU West";"4/1/2021 12:00:00 AM";"fe089e1c-0b7b-5362-8186-8db14d9fbc32";"M10 Cache Instance";"DZH318Z0CSLD";"DZH318Z0CSLD/00W3";"Azure Redis Cache Memory Optimized";"M10";"Redis Cache";"DZH314LP4PZS";"Databases";"1 Hour";"Reservation";"True";"Azure_Redis_Cache_Memory_Optimized_M10";"6/5/2024 6:31:01 AM"
"EUR";"0";"9.2473";"9.2473";"westeurope";"EU West";"4/2/2018 12:00:00 AM";"b639605e-822b-4c37-aced-7505f2272819";"B1 Unit";"DZH318Z0BQG2";"DZH318Z0BQG2/007F";"IoT Hub";"B1";"IoT Hub";"DZH317RP5K6B";"Internet of Things";"1/Month";"Consumption";"False";"";"6/5/2024 6:31:01 AM"
"EUR";"0";"0.1775";"0.1775";"eastus2";"US East 2";"8/1/2020 12:00:00 AM";"fe08dfb1-3356-52dd-b5a3-380227465949";"D4s v4";"DZH318Z0CSHJ";"DZH318Z0CSHJ/004J";"Virtual Machines Dsv4 Series";"D4s v4";"Virtual Machines";"DZH313Z7MMC8";"Compute";"1 Hour";"Consumption";"True";"Standard_D4s_v4";"6/5/2024 6:31:01 AM"
"EUR";"0";"917.3294";"917.3294";"eastus2";"US East 2";"8/1/2020 12:00:00 AM";"fe08dfb1-3356-52dd-b5a3-380227465949";"D4s v4";"DZH318Z0CSHJ";"DZH318Z0CSHJ/012V";"Virtual Machines Dsv4 Series";"D4s v4";"Virtual Machines";"DZH313Z7MMC8";"Compute";"1 Hour";"Reservation";"True";"Standard_D4s_v4";"6/5/2024 6:31:01 AM"
"EUR";"0";"1772.7021";"1772.7021";"eastus2";"US East 2";"8/1/2020 12:00:00 AM";"fe08dfb1-3356-52dd-b5a3-380227465949";"D4s v4";"DZH318Z0CSHJ";"DZH318Z0CSHJ/012M";"Virtual Machines Dsv4 Series";"D4s v4";"Virtual Machines";"DZH313Z7MMC8";"Compute";"1 Hour";"Reservation";"True";"Standard_D4s_v4";"6/5/2024 6:31:01 AM"
"EUR";"0";"0.0004";"0.0004";"japaneast";"JA East";"6/1/2024 12:00:00 AM";"fe090e2e-ed54-5656-8dd7-59eacf5e0bd7";"babbage-002-base-glbl Tokens";"DZH318Z0HHG7";"DZH318Z0HHG7/0L4B";"Azure OpenAI";"babbage-002-base-glbl";"Cognitive Services";"DZH31600VF1F";"AI + Machine Learning";"1K";"Consumption";"True";"babbage-002-base-glbl";"6/5/2024 6:31:01 AM"
"EUR";"0";"0";"0";"australiaeast";"AU East";"5/1/2015 12:00:00 AM";"ab5b133b-d9da-4c2d-be66-0c3d70a8e69c";"Free Unit";"DZH318Z0BQKZ";"DZH318Z0BQKZ/0040";"Azure AI Search";"Free";"Azure Cognitive Search";"DZH318X5DGJB";"Web";"1 Hour";"Consumption";"False";"";"6/5/2024 6:31:01 AM"
"EUR";"0";"6.0255";"6.0255";"norwaywest";"NO West";"5/1/2022 12:00:00 AM";"0d140224-2016-5aaa-bf45-6f196e1bc510";"E96-24ds v5 Low Priority";"DZH318Z096SL";"DZH318Z096SL/04TG";"Virtual Machines Edsv5 Series Windows";"E96-24ds v5 Low Priority";"Virtual Machines";"DZH313Z7MMC8";"Compute";"1 Hour";"Consumption";"False";"Standard_E96-24ds_v5";"6/5/2024 6:31:01 AM"
"EUR";"0";"2.1962";"2.1962";"norwaywest";"NO West";"5/1/2022 12:00:00 AM";"0d140224-2016-5aaa-bf45-6f196e1bc510";"E96-24ds v5 Low Priority";"DZH318Z096SL";"DZH318Z096SL/04TG";"Virtual Machines Edsv5 Series Windows";"E96-24ds v5 Low Priority";"Virtual Machines";"DZH313Z7MMC8";"Compute";"1 Hour";"DevTestConsumption";"False";"Standard_E96-24ds_v5";"6/5/2024 6:31:01 AM"
"EUR";"0";"0.3052";"0.3052";"israelcentral";"IL Central";"8/15/2023 12:00:00 AM";"fe098b9d-ee6c-5b50-9c51-4879d62cc063";"E16bds v5 Low Priority";"DZH318Z09LQP";"DZH318Z09LQP/03HG";"Virtual Machines Ebdsv5 Series";"Standard_E16bds_v5 Low Priority";"Virtual Machines";"DZH313Z7MMC8";"Compute";"1 Hour";"Consumption";"True";"Standard_E16bds_v5";"6/5/2024 6:31:01 AM"
"EUR";"0";"9.1113";"9.1113";"usgovtexas";"US Gov TX";"6/1/2023 12:00:00 AM";"2e4a3af0-744b-5918-b0e1-ca4f44065b13";"vCore";"DZH318Z0B172";"DZH318Z0B172/0074";"SQL Managed Instance General Purpose - Premium Series Memory Optimized Compute";"32 vCore";"SQL Managed Instance";"DZH318XWNZTN";"Databases";"1 Hour";"Consumption";"False";"32 vCore";"6/5/2024 6:31:01 AM"
"EUR";"0";"0";"0";"switzerlandnorth";"CH North";"6/1/2022 12:00:00 AM";"fe09ef81-14a6-5b34-8743-fdca50e9cf69";"Standard App Instance";"DZH318Z0CGV9";"DZH318Z0CGV9/0029";"Azure Spring Apps";"Standard";"Azure Spring Cloud";"DZH314KKHZC9";"Other";"1 Hour";"Consumption";"True";"";"6/5/2024 6:31:01 AM"
"EUR";"0";"0.0277";"0.0277";"westindia";"IN West";"5/1/2023 12:00:00 AM";"fe0a2124-e62b-4c14-b87d-2463696601b0";"Standard Data Stored";"DZH318Z0CDGF";"DZH318Z0CDGF/000V";"Azure Cosmos DB Analytics Storage";"Standard";"Azure Cosmos DB";"DZH317DL9CC7";"Databases";"1 GB/Month";"Consumption";"True";"";"6/5/2024 6:31:01 AM"
"EUR";"0";"3.0183";"3.0183";"israelcentral";"IL Central";"2/1/2024 12:00:00 AM";"fe0a38be-1128-5736-9b2a-424123d2d993";"D32a v4/D32as v4";"DZH318Z0CM94";"DZH318Z0CM94/01N7";"Virtual Machines Dav4 Series Windows";"D32a v4";"Virtual Machines";"DZH313Z7MMC8";"Compute";"1 Hour";"Consumption";"True";"Standard_D32a_v4";"6/5/2024 6:31:01 AM"
"EUR";"0";"1.6571";"1.6571";"israelcentral";"IL Central";"2/1/2024 12:00:00 AM";"fe0a38be-1128-5736-9b2a-424123d2d993";"D32a v4/D32as v4";"DZH318Z0CM94";"DZH318Z0CM94/01N7";"Virtual Machines Dav4 Series Windows";"D32a v4";"Virtual Machines";"DZH313Z7MMC8";"Compute";"1 Hour";"DevTestConsumption";"True";"Standard_D32a_v4";"6/5/2024 6:31:01 AM"
"EUR";"0";"19.6995";"19.6995";"australiaeast";"AU East";"9/1/2022 12:00:00 AM";"fe0a4799-f9c4-5e8a-a077-c337fec19dc3";"NC96ads_A100_v4";"DZH318Z09TGJ";"DZH318Z09TGJ/0011";"NCads A100 v4 Series Linux";"Standard_NC96ads_A100_v4";"Virtual Machines";"DZH313Z7MMC8";"Compute";"1 Hour";"Consumption";"True";"Standard_NC96ads_A100_v4";"6/5/2024 6:31:01 AM"
"EUR";"0";"112809.3213";"112809.3213";"australiaeast";"AU East";"9/1/2022 12:00:00 AM";"fe0a4799-f9c4-5e8a-a077-c337fec19dc3";"NC96ads_A100_v4";"DZH318Z09TGJ";"DZH318Z09TGJ/00BD";"NCads A100 v4 Series Linux";"Standard_NC96ads_A100_v4";"Virtual Machines";"DZH313Z7MMC8";"Compute";"1 Hour";"Reservation";"True";"Standard_NC96ads_A100_v4";"6/5/2024 6:31:01 AM"
"EUR";"0";"192123.1737";"192123.1737";"australiaeast";"AU East";"9/1/2022 12:00:00 AM";"fe0a4799-f9c4-5e8a-a077-c337fec19dc3";"NC96ads_A100_v4";"DZH318Z09TGJ";"DZH318Z09TGJ/00BC";"NCads A100 v4 Series Linux";"Standard_NC96ads_A100_v4";"Virtual Machines";"DZH313Z7MMC8";"Compute";"1 Hour";"Reservation";"True";"Standard_NC96ads_A100_v4";"6/5/2024 6:31:01 AM"
"EUR";"0";"0.1849";"0.1849";"brazilsouth";"BR South";"6/1/2020 12:00:00 AM";"881812de-f22f-4d4d-a186-d535aca17bca";"Archive Priority Data Retrieval";"DZH318Z0BPH7";"DZH318Z0BPH7/001H";"General Block Blob v2";"Archive LRS";"Storage";"DZH317F1HKN0";"Storage";"1 GB";"Consumption";"False";"";"6/5/2024 6:31:01 AM"
"EUR";"0";"1.6229";"1.6229";"canadacentral";"CA Central";"9/1/2021 12:00:00 AM";"fe0a63e6-d88c-5e36-a4df-23dad8b54819";"DS5_v2 vCore";"DZH318Z08VF5";"DZH318Z08VF5/04MT";"Azure Managed Instance for Apache Cassandra - Compute";"DS5_v2";"Azure Managed Instance for Apache Cassandra";"DZH317NW2D37";"Databases";"1 Hour";"Consumption";"True";"MI_Apache_Cassandra_DS5_v2";"6/5/2024 6:31:01 AM"
"EUR";"0";"1.2021";"1.2021";"swedencentral";"SE Central";"5/1/2023 12:00:00 AM";"fe0a86ce-50f4-5f39-8e6e-59313375b2c4";"Cold GZRS Named Encryption Scopes";"DZH318Z0C120";"DZH318Z0C120/0273";"General Block Blob v2 Hierarchical Namespace";"Cold GZRS";"Storage";"DZH317F1HKN0";"Storage";"1/Month";"Consumption";"True";"Cold";"6/5/2024 6:31:01 AM"
"EUR";"0";"0.8147";"0.8147";"australiacentral";"AU Central";"10/1/2023 12:00:00 AM";"fe0a89e8-4683-5883-9008-9126459701cc";"E64-16ds v5 Spot";"DZH318Z096SL";"DZH318Z096SL/0770";"Virtual Machines Edsv5 Series Windows";"E64-16ds v5 Spot";"Virtual Machines";"DZH313Z7MMC8";"Compute";"1 Hour";"Consumption";"True";"Standard_E64-16ds_v5";"6/5/2024 6:31:01 AM"
"EUR";"0";"0.5329";"0.5329";"australiacentral";"AU Central";"10/1/2023 12:00:00 AM";"fe0a89e8-4683-5883-9008-9126459701cc";"E64-16ds v5 Spot";"DZH318Z096SL";"DZH318Z096SL/0770";"Virtual Machines Edsv5 Series Windows";"E64-16ds v5 Spot";"Virtual Machines";"DZH313Z7MMC8";"Compute";"1 Hour";"DevTestConsumption";"True";"Standard_E64-16ds_v5";"6/5/2024 6:31:01 AM"
"EUR";"0";"0.0052";"0.0052";"switzerlandnorth";"CH North";"6/1/2024 12:00:00 AM";"17d64ac1-c3d9-42a2-8498-08505a8a3fe7";"Hot Read Operations";"DZH318Z0BJRM";"DZH318Z0BJRM/00PL";"Azure Data Lake Storage Gen2 Hierarchical Namespace";"Hot ZRS";"Storage";"DZH317F1HKN0";"Storage";"10K";"Consumption";"False";"";"6/5/2024 6:31:01 AM"
"EUR";"0";"0.0555";"0.0555";"southcentralus";"US South Central";"3/1/2024 12:00:00 AM";"fe0aebe8-bcc3-5275-b202-d238f5062214";"A8 v2 Spot";"DZH318Z0BPW1";"DZH318Z0BPW1/00XT";"Virtual Machines Av2 Series Windows";"A8 v2 Spot";"Virtual Machines";"DZH313Z7MMC8";"Compute";"1 Hour";"Consumption";"True";"Standard_A8_v2";"6/5/2024 6:31:01 AM"
"EUR";"0";"0.0369";"0.0369";"southcentralus";"US South Central";"3/1/2024 12:00:00 AM";"fe0aebe8-bcc3-5275-b202-d238f5062214";"A8 v2 Spot";"DZH318Z0BPW1";"DZH318Z0BPW1/00XT";"Virtual Machines Av2 Series Windows";"A8 v2 Spot";"Virtual Machines";"DZH313Z7MMC8";"Compute";"1 Hour";"DevTestConsumption";"True";"Standard_A8_v2";"6/5/2024 6:31:01 AM"
"EUR";"0";"1.1069";"1.1069";"southafricawest";"ZA West";"10/1/2022 12:00:00 AM";"fe0b1212-4c47-51ad-94b4-b9bb6d37a396";"Standard_E8s_v5 vCore";"DZH318Z08VF5";"DZH318Z08VF5/0B6N";"Azure Managed Instance for Apache Cassandra - Compute";"Apache_Cassandra_Standard_E8s_v5";"Azure Managed Instance for Apache Cassandra";"DZH317NW2D37";"Databases";"1 Hour";"Consumption";"True";"Apache_Cassandra_Standard_E8s_v5";"6/5/2024 6:31:01 AM"
"EUR";"0";"0.0211";"0.0211";"eastus";"US East";"5/1/2020 12:00:00 AM";"fe0b35c8-5f14-417d-b67f-ca9079a5fa19";"Cool LRS Data Stored";"DZH318Z0BP09";"DZH318Z0BP09/008J";"Files v2";"Cool LRS";"Storage";"DZH317F1HKN0";"Storage";"1 GB/Month";"Consumption";"True";"";"6/5/2024 6:31:01 AM"
"EUR";"0";"0.0045";"0.0045";"australiaeast";"AU East";"2/1/2020 12:00:00 AM";"fe0bb19a-a90e-4b61-a480-a248650b98d1";"Archive RA-GRS Early Delete";"DZH318Z0BJRN";"DZH318Z0BJRN/00HD";"Azure Data Lake Storage Gen2 Flat Namespace";"Archive RA-GRS";"Storage";"DZH317F1HKN0";"Storage";"1 GB";"Consumption";"True";"";"6/5/2024 6:31:01 AM"
"EUR";"0";"0.5215";"0.5215";"southafricanorth";"ZA North";"5/1/2023 12:00:00 AM";"fe0bd3de-0055-5352-816a-3d4297a81efa";"Cold GZRS Iterative Write Operations";"DZH318Z0BJRM";"DZH318Z0BJRM/01P9";"Azure Data Lake Storage Gen2 Hierarchical Namespace";"Cold GZRS";"Storage";"DZH317F1HKN0";"Storage";"100";"Consumption";"True";"Cold";"6/5/2024 6:31:01 AM"
"EUR";"0";"0.2574";"0.2574";"swedencentral";"SE Central";"6/1/2024 12:00:00 AM";"fe0c0ef7-1a14-5a96-803c-9847b24a8ea7";"D32ps v5 Spot";"DZH318Z092SB";"DZH318Z092SB/00SP";"Virtual Machines Dpsv5 Series Windows";"Standard_D32ps_v5 Spot";"Virtual Machines";"DZH313Z7MMC8";"Compute";"1 Hour";"Consumption";"True";"Standard_D32ps_v5";"6/5/2024 6:31:01 AM"
"EUR";"0";"0.1213";"0.1213";"swedencentral";"SE Central";"5/1/2024 12:00:00 AM";"fe0c0ef7-1a14-5a96-803c-9847b24a8ea7";"D32ps v5 Spot";"DZH318Z092SB";"DZH318Z092SB/00SP";"Virtual Machines Dpsv5 Series Windows";"Standard_D32ps_v5 Spot";"Virtual Machines";"DZH313Z7MMC8";"Compute";"1 Hour";"DevTestConsumption";"True";"Standard_D32ps_v5";"6/5/2024 6:31:01 AM"
"EUR";"0";"0.9543";"0.9543";"japanwest";"JA West";"5/1/2014 12:00:00 AM";"fe0c1675-39b5-4d4e-95c9-1b3b9d0e654b";"A7";"DZH318Z0BPRT";"DZH318Z0BPRT/00DM";"Virtual Machines A Series";"A7";"Virtual Machines";"DZH313Z7MMC8";"Compute";"1 Hour";"Consumption";"True";"Standard_A7";"6/5/2024 6:31:01 AM"
"EUR";"0";"6.1078";"6.1078";"koreasouth";"KR South";"10/8/2018 12:00:00 AM";"70b67858-012f-431e-96a6-dde15c8a98e3";"vCore";"DZH318Z0BJRQ";"DZH318Z0BJRQ/006H";"SQL Managed Instance Hyperscale - Compute Gen5";"64 vCore";"SQL Managed Instance";"DZH318XWNZTN";"Databases";"1 Hour";"Consumption";"False";"SQLMI_HS_Compute_Gen5_64";"6/5/2024 6:31:01 AM"
"EUR";"0";"0.2053";"0.2053";"japaneast";"JA East";"7/1/2023 12:00:00 AM";"fe0c5647-c503-5474-8be3-f694029df620";"E16pds v5 Low Priority";"DZH318Z092SH";"DZH318Z092SH/0054";"Virtual Machines Epdsv5 Series";"Standard_E16pds_v5 Low Priority";"Virtual Machines";"DZH313Z7MMC8";"Compute";"1 Hour";"Consumption";"True";"Standard_E16pds_v5";"6/5/2024 6:31:01 AM"
"EUR";"0";"0.3403";"0.3403";"canadacentral";"CA Central";"11/1/2021 12:00:00 AM";"fe0c9e55-c8bd-5b6c-8573-12b50d5f3d4d";"E8-2s v4 Low Priority";"DZH318Z0CSHC";"DZH318Z0CSHC/01BF";"Virtual Machines Esv4 Series Windows";"E8-2s v4 Low Priority";"Virtual Machines";"DZH313Z7MMC8";"Compute";"1 Hour";"Consumption";"True";"Standard_E8-2s_v4";"6/5/2024 6:31:01 AM"
